A,B,C,label
-4785.181001,145.8935851,-104.404165,-1184972.175
-722.8049717,-1156.04907,-145.963612,-868.8224782
-10.78615072,34.51716249,-152.9282072,-0.02306117798
-195.6113999,587.754702,-85.24168099,-5.745142352
-359.1889804,1249.293591,-66.89898263,-194.1842686
2426.545976,361.7704393,-181.1942361,38186.932
2150.899812,1456.944179,-155.7396035,32167.95515
-284.6492566,-106.8173311,-221.0635988,-3.271173112
-4531.022709,812.2187516,-295.2430223,-912873.7326
-1392.463556,411.1439062,-89.20211006,-2492.079458
-1263.286002,679.5355127,-45.75263914,-1611.356722
-4025.503845,-480.388603,-131.350667,-534003.9009
4765.996393,245.8684048,-242.0504988,1103787.358
-1396.424847,-807.8396292,-205.6907254,-4435.868044
-6433.793962,-646.3517334,-170.653908,-5485292.604
-2038.953057,1116.472608,-252.2081619,-18920.85247
-54.09859965,827.1198733,-90.78335754,-2.497540882
3368.498815,-408.701211,-25.92165097,194955.3502
1396.940064,182.2103323,-166.3885303,2275.064557
-1805.36868,-619.8014127,-185.2721606,-12074.79822
3935.721276,-140.8230293,-196.6183974,413640.9417
-2903.19864,-190.9101532,-183.8869398,-105180.127
632.6481812,144.5431571,-235.9132822,32.24059591
4153.984531,-146.1971764,-91.08929163,557901.3757
292.9015146,1284.291695,-181.5574973,233.4428006
-1875.643093,-45.26177996,50.50340514,-10594.42602
-2146.961948,984.2354634,-112.947647,-22285.79486
-664.2109669,-682.93775,-204.4021859,-253.7049599
3077.376911,411.9734565,-112.4758175,129976.5666
4977.890368,-1047.577622,-79.3115262,1351709.664
4738.848089,231.8909932,-78.33251123,1112246.343
-3251.057903,60.56073805,-174.7855425,-177801.1936
2058.825604,-463.3656702,-290.8401295,14453.71198
3204.543525,884.6004749,-203.9952887,166042.3767
-681.5916737,-538.4413228,-159.3706617,-181.4643797
-174.4530299,461.0541834,-113.6946045,-2.064690343
8135.660444,-128.7983717,-163.1293992,16191157.08
-4650.450867,612.3441979,-196.7842629,-1024518.113
-3753.206937,176.8992212,-177.3786833,-359194.9908
-310.1780373,913.6657578,-154.6615776,-54.03827108
-516.5095709,721.089484,-78.75443893,-62.09613643
3417.862542,-67.26044184,-34.33120829,213865.4052
-1621.392417,-710.5892666,-216.4186243,-7955.830516
-3009.818155,-169.3689589,-169.803777,-124560.5781
3161.698696,-30.06308101,-223.8019664,136254.4586
-349.4173042,-442.4252681,-157.9371768,-18.38788948
-773.6921909,912.0509704,-151.8379263,-326.8719161
1207.851168,527.932866,-259.1068741,1164.196419
-552.5972085,457.8940567,-187.7328353,-39.67357924
-1510.642223,-109.0815279,-144.7193566,-4163.663123
-3976.084274,272.8670685,-29.70892827,-458112.9331
5157.776768,825.2206401,-214.1302918,1729756.527
-2511.234307,-20.64830648,-30.60705958,-47253.52338
1906.531032,98.50681195,-155.3113101,10931.4641
-6348.47876,2370.740134,-63.30923838,-4740198.848
-5250.653884,-334.5709742,-95.04483365,-1938109.145
-1628.137988,508.1616158,-165.4830121,-5630.229823
557.7592383,-701.5009188,-225.5100484,48.21576679
3016.97751,-480.781334,-124.7475146,108197.367
4476.473019,938.9374786,4.585985004,917634.7466
1234.059473,-2.320359683,-172.7852346,1145.756705
2694.517119,501.3145573,-374.6425374,60728.8623
1430.503202,1091.185182,-230.2539328,4160.280718
-1591.477619,-516.4676719,-176.2756757,-6397.886832
2824.69114,575.9264209,-87.27435488,88186.65941
1842.500545,413.655283,-229.6010494,9413.648241
2804.128144,707.8937763,-223.3772177,82405.13737
-3159.683308,1724.816482,-176.7791626,-160793.7821
2855.473791,648.127077,-72.40419121,94890.33293
126.4004308,-138.7996042,-98.50575912,0.008455300917
2899.067729,857.9382171,-172.052293,102405.2975
3848.715644,1408.97631,-148.9818171,454600.4057
-68.46036613,707.6922648,-99.91649766,-2.628850412
-5201.184285,-347.4354348,-218.2981837,-1898493.151
-3672.25055,269.7141732,-153.5306507,-318179.0809
5080.811534,1386.738881,-140.6170802,1734037.395
5147.218128,595.8648167,26.60569591,1768215.626
1158.901382,844.5811013,-73.05204811,1579.099605
128.1821295,-521.3026597,-184.0742714,-1.111703351
9373.222304,-359.7913708,-207.6280153,32600482.1
3318.444622,874.4023511,-122.6912547,202647.3896
4769.603422,633.2799687,-222.4979616,1148656.516
-1623.678408,1749.4098,-185.3797806,-10908.56858
2406.212333,-522.4907392,-276.4719899,32377.07726
-2266.919587,1310.686863,-139.284315,-31298.09992
-1562.857089,332.0680699,-144.8530305,-4555.118767
-4818.87719,-231.0612778,-279.3556649,-1308232.375
2503.143292,1042.819536,-149.1469817,53589.82172
687.5387308,-1058.119657,-161.5402976,274.3778465
1004.238737,499.6561027,-83.98747461,579.4587675
-3682.787322,-580.904731,-207.3088618,-358018.0712
342.9544774,210.6975495,-411.0670365,-0.8942434101
2424.232249,-602.4537993,-123.5248189,35826.99904
-1226.007462,294.8880257,-118.8555989,-1356.073567
3231.955112,-313.0808735,-152.6592525,152980.9174
-5053.074664,-85.74416009,-111.4761234,-1579447.407
-1827.000817,1613.334469,-203.5024456,-14808.89828
-3481.83278,750.5726366,-104.8067498,-236169.1991
451.8203841,163.6553043,-60.16385122,8.980118091
-3837.994781,1290.881151,-262.1961193,-399467.4705
-4861.258077,-383.5347849,4.26580723,-1299501.338
1687.485452,1183.372795,-132.5411646,9770.971124
-1503.923062,252.9007085,-126.4541904,-3747.656013
1287.696057,-215.6729394,-193.0848547,1370.294355
6436.419637,1090.176039,-170.8885301,5349131.312
-1760.339581,618.9762696,-197.3355347,-8426.858973
1671.43973,1015.90332,-196.2407713,7916.425201
-1908.053875,-1446.100248,-114.3781785,-23415.65434
2341.981693,278.9012051,-93.12332337,32850.2743
1340.900577,669.080285,16.02441166,2788.351209
1127.925243,303.009788,-81.03292433,884.397556
-1206.35777,464.989172,-261.5476058,-1393.010787
-1849.975996,-855.0953965,-162.4949165,-14835.87696
1301.381569,1228.253198,-172.0522935,3532.017386
101.9504111,976.6344574,-278.1267037,32.33090038
-2620.364087,844.6621775,-181.9270467,-59216.873
-403.1923624,993.9526886,-152.2803098,-106.3032569
112.6976119,288.9240922,-146.8418611,0.2571886406
2103.055899,-382.0377052,-192.1527379,16916.73903
1929.497948,688.8793584,-117.9058058,13909.03972
1432.603901,-868.5030229,-100.2198322,2908.499159
-1160.678186,406.9876369,-154.6971063,-1068.414548
1432.915254,917.0810883,-135.3229794,3920.798761
2358.003972,-323.9623701,-262.2173786,29452.29028
3386.090786,151.1649372,-241.2154304,194925.4974
3136.20244,-42.309675,-178.4786664,132667.4981
229.3973239,1096.735953,-143.7247688,98.48404454
2359.020905,964.7159164,-59.17313586,41366.07404
-5122.57277,467.4618637,-208.6322447,-1671909.078
-5128.642811,-929.8588664,-101.8477249,-1822331.645
-2889.950806,1205.234091,-17.2842834,-93461.33485
-2991.123363,709.1857203,-92.93619073,-110528.6602
2236.467767,289.1790228,-179.7076218,25018.90689
116.3313325,-547.0294954,-174.9958644,-1.349033517
3315.594939,931.5772539,-119.9993026,204146.4296
2374.356351,1337.760421,-261.7847724,44078.78595
-3717.365004,-134.5374232,-182.6476024,-352484.8486
4339.386131,478.2951018,-85.72281481,730815.5876
203.4355103,164.4080295,-98.19145333,0.1739217512
2092.013048,228.0431742,-175.7901072,17697.34689
1728.187302,186.7304022,-239.5985744,6387.712424
1982.737889,1221.422928,-173.2998114,19528.83004
-6003.788588,598.9464274,-134.490225,-3625348.573
-1123.353575,140.1912651,-212.3755216,-969.3323019
-1734.016675,96.30640891,-178.5725287,-7970.403368
1625.799962,13.871663,-238.6383822,4523.561228
838.0506338,628.4283202,-217.4635288,248.2302851
-2581.673923,527.0750046,-61.32284351,-52651.21433
-1304.69132,-857.9392556,-192.3877475,-3468.005287
4650.695695,608.1161828,-50.78680198,1053003.607
2204.547367,-650.1603105,-272.3743922,20854.03149
-1616.892063,61.53860691,-93.24118563,-5399.447859
3760.25854,865.3778294,-203.5035615,363850.8131
-1727.704094,-202.2471837,-82.31633106,-7896.474617
-560.049184,761.1362205,11.82549959,-81.06532989
-2532.018649,284.8203196,-218.2911739,-51303.32035
-3426.578256,146.4978539,-158.5042798,-227884.6152
-2921.138939,670.3880133,-285.5888091,-104258.7128
-5531.590053,925.377988,-140.1455671,-2388598.44
-2538.217917,-1305.910356,-64.29927657,-69961.45651
-1176.174513,1993.251108,-185.5519336,-6450.951163
-1128.707009,-387.5369295,-110.7045507,-1146.791768
1129.212252,1431.456509,-122.029125,3149.521757
-3149.670576,1307.139874,-219.0374035,-151290.6828
-4481.332424,-231.301396,-127.3522333,-883244.4701
-1029.993341,411.6971161,-17.42428524,-539.6844268
2993.911622,-258.4291764,-193.7224261,102683.3797
-610.5998761,-537.4769177,-199.1607156,-136.4530009
195.79405,-372.7907362,-179.715573,0.1492234294
238.6527186,1021.254954,-154.3770061,75.55032783
-2499.874732,235.4069287,-238.9369505,-48767.60767
-801.7135677,-1474.495794,-329.0570191,-2753.019727
-1818.642416,-476.5765388,-70.33895088,-10946.26939
-2171.830664,-17.76785981,-124.3445176,-23951.5103
-831.7756948,913.1121145,-98.08489805,-398.2142416
966.8744664,378.6723503,-263.5281196,341.5122445
-67.52816295,124.6379354,-55.02603778,-0.005587319542
-8.286597679,1118.406561,-124.6011355,13.24835938
710.8467814,1700.548264,-232.3156786,1922.891872
2459.128113,735.5793831,-35.11188285,47601.90119
-3699.989525,283.2160713,-139.5376279,-328805.7894
-2289.132672,454.9871821,-160.5628983,-30123.69396
-1465.692547,-264.0955935,-202.7038325,-3968.14535
-1464.248593,440.3475244,-5.729822443,-3041.193773
956.6261054,1016.353485,-157.2882439,890.9438432
2292.280918,804.4461949,-91.68372757,33644.64877
3061.758268,412.8597717,-213.0769878,122088.7074
-921.7778708,1440.906619,-119.7201333,-1501.728555
1051.388662,-248.0033578,-195.3429541,479.042623
-4931.919063,356.2843865,-121.3609854,-1367190.453
4.305783503,1367.145642,-160.6243815,47.21726057
-267.9372873,2379.312004,-194.2003051,-1330.366218
-150.8824641,751.7942174,-254.5565635,-8.949383234
-2733.699235,231.4169072,-251.7765969,-76185.01927
-286.8005913,-746.6120293,-235.8505108,-71.32392955
601.3222297,7.930648356,-119.4509192,29.50020918
-2553.436507,712.252685,-14.77839072,-49034.96075
-1925.03192,120.6274712,-48.96746388,-12424.76967
5262.488942,101.8027406,-212.7561312,1813019.94
-2665.946922,449.3855477,-153.2475505,-63997.04283
-3128.814413,642.8890948,-175.9833654,-141813.1865
666.8513829,-485.9718009,-212.9530739,56.20044276
-5201.749728,-184.4158355,-273.3956004,-1897355.282
2736.852872,150.3024968,-171.1658109,68119.49075
-372.290972,1583.913825,-30.12434236,-458.4504184
-861.2846868,249.5600949,-174.2122043,-253.819756
2696.475051,315.0877135,-145.4667528,65351.79203
2672.367526,-364.3380761,-219.0399267,56765.53107
402.6075286,801.4320851,-303.3024807,52.02082059
-1960.906468,-488.1238535,-139.0362748,-16428.18876
-2390.013652,1546.430161,-112.2637627,-42421.84068
4803.474014,1101.869054,-188.2772777,1259205.298
2621.982465,1206.838652,-77.58516766,72872.15741
888.3313154,546.1031724,-243.1286277,274.5290522
-4482.519312,-256.1774062,-237.0086519,-909553.2203
1795.154912,-151.1120243,-93.5315752,8065.327577
-3291.382369,527.00558,-258.3881652,-187403.8554
4236.677172,-423.5822604,-151.6948594,598740.7317
1192.465185,-1135.277296,-93.58588046,1721.077739
-222.1000009,1410.848871,-271.1193758,-170.8978556
3246.756412,1239.594395,-170.8484313,193134.0929
-1794.205307,162.8150468,-152.0014254,-9198.46077
2036.40855,240.3766124,-218.1863191,15113.64882
2060.156141,584.4976486,-145.7906464,18163.09284
-155.3591668,403.6736174,-275.3950782,-1.332000457
-2127.571222,919.1880236,-245.6250334,-22171.53244
4206.018077,1295.793675,-57.28129832,701436.02
5593.718279,-155.1108811,-229.5852792,2426178.198
-5.231856143,345.1388169,-38.41648129,0.03158036757
-5863.223928,629.2812378,-117.7794691,-3208408.342
-1615.633808,773.6314737,-99.50082399,-5460.515061
-4894.763032,498.3069117,-199.3965929,-1328809.519
8565.57729,316.7762051,-114.4444389,21442615.7
-1707.338836,-27.77257254,-185.5672592,-7603.071058
3165.224967,742.8233302,-155.6606455,155062.9283
-44.44027639,-297.0475148,-277.8507584,-2.444296454
-4529.469207,511.2405836,-155.201301,-894072.9317
6330.734817,-118.8803474,-179.5064627,4575856
-2859.049999,872.1616799,-172.039307,-90696.37103
-1985.14077,-492.4147423,-128.708923,-17335.57444
232.6228925,622.8681104,-69.8100348,11.22592758
-955.9586635,61.97044616,-150.9191778,-427.1050505
-655.806337,-488.2867501,-25.93411061,-107.2108081
-640.9337016,980.6293884,-102.2232367,-232.2026034
-1117.261928,-228.8608032,-103.9022857,-984.4588267
3645.327711,-782.7954366,-168.8082254,276519.8988
1834.369462,-593.296721,-120.36587,8835.265216
-687.6820941,27.19480034,-102.1942604,-82.20935249
-4022.661418,-63.9130223,-177.8006089,-516543.7866
1895.651188,-512.6009419,-118.309767,10374.88843
2741.578211,-790.8057689,-183.202783,65486.32279
-2312.24506,1071.623596,-55.60512998,-31627.153
-2490.452549,938.8538048,-77.75220517,-44876.58723
-4347.633735,-264.6790194,-229.7940573,-781858.5913
1542.803503,558.2890462,-135.9436953,4409.919793
-4074.681611,383.00188,-23.34644889,-514118.0952
-3381.414483,-437.9277211,-89.92485498,-222900.7883
1578.919823,733.6518948,-140.7624117,5364.568328
4290.243585,1477.168548,-216.373342,759039.9655
-1815.424655,1429.410063,-114.0983437,-12419.41617
808.6808473,-379.2338388,-100.7069863,145.9101362
-3182.570938,952.3699317,-81.34277379,-150343.8835
-2402.625929,752.1130182,-125.9179557,-37786.51849
-5604.907296,1115.580833,-146.138386,-2545705.973
2982.217126,1086.682949,-231.4017249,120796.5593
1184.733989,-1158.799164,31.55128972,1850.597795
4702.471155,-108.6477155,-165.9931226,1026079.442
-3774.99975,1158.285587,-125.820549,-355665.7231
3765.444545,-407.4449997,-54.26706868,338752.6834
8651.352124,1438.302631,-25.32316589,24070528.5
-911.1570498,449.1793339,-219.8817349,-358.359545
-5878.321417,-306.5475665,-250.5403223,-3482774.16
-1670.094711,638.0138631,-77.48986491,-6170.887258
-6008.293235,219.2168794,-34.89672749,-3632331.291
1754.436432,-930.1053628,-150.5355675,7505.479921
-2899.063773,-272.6034612,-165.3009038,-105009.1048
2605.496277,246.1919548,-197.2416837,53238.46913
-1724.701108,854.730966,-249.8304103,-8116.796206
-1786.951674,-628.2795014,-43.53454396,-10487.3369
-1105.111787,1396.978603,-130.6959917,-2182.001465
2282.250893,1137.763319,-288.2716128,33233.4918
1979.848783,657.2510581,-110.4612184,15647.83052
5117.323149,973.7308799,-192.7531572,1695334.375
-729.413615,841.2423646,-177.8203351,-237.5337007
5194.709447,-16.93338173,-196.2337721,1692678.629
1385.429547,506.4769468,-73.41043342,2698.703346
2406.748407,962.6538862,-118.3546042,44033.99236
-1737.331713,1434.346739,-149.4329509,-10566.92365
-893.0827625,-351.8061368,-39.81733592,-346.5858738
3953.886696,-377.0469443,-138.2526914,424567.3497
1571.459574,587.366585,-96.72348219,5043.121155
-1353.885089,2406.141239,-289.8584087,-15240.35764
-4436.342496,119.1940925,-116.5997411,-816131.6719
2771.607918,1290.306177,-177.356319,92432.30064
7145.06117,582.5371195,-239.8739934,8610676.078
3422.948587,71.57800723,-213.0241105,206278.6069
1719.7274,2292.850115,-108.7972637,30560.7973
-910.635946,418.7349227,-219.2759293,-353.4705305
321.5274383,362.2866299,-240.2717932,2.668525279
-5221.318625,1054.347433,-211.6171144,-1809574.501
2387.97155,1017.956268,-121.8354143,43150.69326
1835.362668,-167.7175197,-263.4576573,8168.034898
2494.619641,-248.8589364,-133.8965753,41617.51486
-6583.262222,269.7572504,-159.1592521,-5837125.756
-4372.423516,-216.488438,-237.191603,-801925.8971
1178.368444,427.7719312,-77.94479142,1179.487093
-2377.707997,245.0092189,-169.4237037,-37006.67097
834.4743981,325.9040286,-36.09793247,220.7577009
3575.005668,50.14095138,-167.4223659,260108.3621
4993.642631,-225.9919857,-222.7435818,1364732.719
2697.766305,940.4841006,-95.33583308,76272.54428
568.790105,-871.2391519,-324.557975,69.03257672
-5875.193947,-514.9649491,-148.1003168,-3459090.148
3333.881973,960.377694,-130.0228045,210064.6942
526.9922465,1380.655123,-53.89442269,684.6021977
-640.7762711,996.5369785,-230.4954615,-254.0749521
3914.488662,723.8002399,-163.5219482,440735.3485
-457.7280244,-591.3813533,-236.7444655,-81.18843458
-352.733613,565.9267353,-132.3645321,-14.00164793
-612.9164973,-1076.801458,-153.0252502,-522.9044017
3262.338265,420.8206806,-151.9491936,171695.0559
-2693.477579,669.7381788,-45.3285946,-64604.82809
-2481.495585,-1149.561636,-171.6099916,-62958.67053
-4963.212238,-281.1345046,-348.3525473,-1541242.045
3825.734685,248.012493,-238.6211462,364871.286
-1488.498228,533.6415408,-151.724572,-3616.226526
-3302.172633,-242.4585422,-184.6096203,-199307.9232
-3940.355797,1889.327629,-129.3400044,-460798.5069
1517.477018,612.4060486,-204.2651351,3944.832741
97.5350646,383.9526963,-189.2440831,0.7544538488
-1281.948303,350.45332,-155.823115,-1730.540213
-2445.195842,-933.4493467,-51.7138913,-51297.24699
-256.1080697,802.1944359,-95.6450049,-25.52057265
-35.03340998,-154.8920518,-158.1321495,-0.1338345259
3728.595759,-800.5646472,-209.8002168,306613.3636
-56.99357545,-751.1156144,-148.1956844,-18.94686714
3368.606974,340.1488829,-158.9574687,199075.5802
2670.627436,891.9496496,-152.8776974,69848.2637
-4129.657016,418.4444113,-114.7680037,-560976.7278
-406.5282268,98.6078428,-281.3383191,-10.52587322
1251.149175,-341.3246523,-189.1111715,1190.306694
1013.937318,145.7699888,-222.9109523,407.2924062
-1458.383143,679.6735494,-82.44980279,-3242.718156
2041.66896,425.4513065,-350.3905092,14721.34103
-3294.368844,171.2266559,-178.5363706,-188190.3791
1927.261938,-416.6480524,-86.41232389,11437.85338
-159.0643346,-1092.719549,-258.7555348,-186.3862902
22.43213025,-76.75896519,-28.1560042,-3.86E-05
3007.049197,-893.8922405,-120.5751646,106691.9793
1604.4559,-34.02640315,-156.0480457,4443.247495
-3501.015967,438.1866601,-163.1485115,-249047.5316
-1183.334934,-93.03195816,-117.3964203,-1235.991406
-828.6635346,865.9157333,-37.30617595,-346.7006542
826.2855519,90.3546737,-104.4510246,162.0191339
1638.582853,28.85399919,-100.432097,5185.942227
3463.061313,96.42675741,-166.3593812,222509.2031
83.0151653,-80.40784033,-117.7964695,-0.00484965481
-3352.019086,-755.5580302,-236.4290379,-236189.9046
-1020.098075,924.6740127,-210.2415879,-869.7839578
-1913.897458,-97.90205999,-231.1412358,-13825.05659
-316.7718058,367.221447,-84.66153682,-3.732970323
-2596.910367,567.4028029,-170.8266807,-56297.64815
455.8851637,753.2936968,-163.8110056,56.72028071
-2257.430233,-668.0913254,-255.0821653,-36061.61627
651.8659456,910.8825818,-217.962401,209.1339284
4.587845104,-141.4379628,-91.24285048,-0.01766715466
1258.769712,702.4278738,-86.84617986,1939.167155
